8265 8269
836 6161 2
3909 6869 3
1649 2849 1
490 3678 3
956 6643 1
8159 8203 2
1370 6681 1
1776 5090 3
5551 6118 1
3691 6892 3
993 6109 1
3642 4646 2
4264 6084 3
1919 3246 2
1180 6040 3
3745 6455 2
213 4333 3
3221 4751 2
7952 8094 2
6755 8030 2
2100 7956 2
6564 6643 1
2971 5745 1
318 7254 2
5341 6736 3
97 1936 1
5964 6611 2
698 6935 1
2069 8080 3
6976 7613 3
5081 5864 3
2174 7302 1
4847 5206 3
6203 7552 3
1187 4453 3
7728 7943 3
2510 8012 2
2008 5958 2
1630 8004 3
1033 7933 2
1779 6107 1
7757 7824 3
5477 6753 2
2287 8118 1
5844 5919 1
7168 7778 3
3547 6534 2
7049 8135 2
6903 7621 2
8223 8250 2
6587 7794 3
3416 6171 1
3915 5234 1
739 1763 2
3156 4732 2
1215 4416 2
2754 6597 3
7886 8241 1
3837 4231 1
4264 6514 2
8102 8116 1
8193 8207 3
4185 4471 3
572 954 2
3285 6354 2
4762 7324 2
4338 5024 3
7573 7648 3
2552 5253 2
8071 8085 3
6469 6613 1
2396 4056 1
5851 7929 2
944 1134 2
43 7950 3
8034 8244 3
5657 7593 1
6189 6273 2
2339 3613 3
1363 7444 3
7710 8136 2
8235 8249 2
4968 7238 2
4360 6109 1
2150 2440 2
6663 7004 3
7374 8165 2
1802 1807 1
2137 3339 1
6713 7196 3
5748 6169 3
1197 4286 1
172 7826 2
828 7305 1
4820 7441 1
7242 7270 3
3771 5877 1
285 5795 1
2463 2495 3
6463 6586 1
7048 7381 3
4488 5818 1
1433 2496 3
4140 5382 1
1335 8149 1
652 4941 3
8256 8264 2
3799 5920 1
2462 4007 1
486 3624 3
7764 7823 1
7084 7619 1
7882 7971 1
5382 6250 3
5272 5321 2
2186 4988 1
3754 4551 3
1041 4080 2
5626 6074 1
6025 7686 1
5527 6941 1
4170 6331 3
6510 7328 1
2896 6384 3
7452 7513 2
3446 5930 3
3774 6137 2
7590 7687 2
7104 8227 2
7121 7947 3
879 5381 3
263 6565 1
2432 6354 1
2684 2766 1
4451 6302 2
4540 5286 3
6994 7072 2
3638 4433 3
8206 8221 2
1457 4883 1
8208 8234 3
4348 7890 3
3478 6902 3
5818 7990 3
1150 4215 3
6666 7615 3
3587 7491 3
5497 6124 3
4263 5698 3
6703 7843 2
1604 5729 1
5260 7722 3
55 1586 1
6692 7805 3
3699 6698 3
264 7634 1
3097 4921 1
6776 8133 1
1220 3352 2
3572 3990 3
7422 7472 2
2423 6127 3
7870 8048 3
2474 3097 1
7256 8258 3
7198 7852 2
4004 6156 3
6894 8237 1
5744 6611 1
5188 5324 1
1593 1648 2
7830 8262 2
121 1557 1
4941 7052 2
1601 8148 1
5847 7764 3
1158 6312 3
981 4765 1
620 7147 3
4294 8107 2
531 1330 3
3921 4284 2
1247 2458 2
4263 4529 1
1324 4499 3
3749 4717 3
4467 5156 2
2560 3791 2
2900 7125 2
2251 7901 2
973 6387 2
2065 5056 2
1501 2119 2
3894 5429 1
2937 5529 1
5823 6593 3
7055 7537 1
1527 5540 1
4088 6988 3
3682 5763 3
7541 7704 3
7214 7671 3
380 5497 1
1468 3881 3
556 779 3
5509 5959 2
4181 6454 3
2143 3381 1
7194 7772 1
5885 7578 1
2290 5815 1
7779 8038 1
3705 4786 1
6631 6721 2
740 7099 1
7057 7492 2
7908 8113 3
5940 6344 2
4592 6851 3
203 2866 3
6807 7221 1
3778 7274 3
7239 7440 3
8263 8263 3
6873 7932 1
1998 2014 1
3867 4305 3
4424 7248 2
353 7489 1
808 1831 2
3165 6525 2
585 4890 2
4668 7396 2
3566 4123 1
2783 6200 3
7773 7895 2
7838 7866 3
2972 4646 1
5092 8091 2
2311 5298 3
6312 8004 2
4127 4677 3
230 1717 2
5944 8242 3
1493 6387 3
7760 7952 3
3025 8086 3
737 7246 3
7172 7764 3
4189 7608 2
707 1894 3
2653 5456 2
553 5390 3
2887 8239 1
3868 4720 1
4977 5085 2
2335 5126 1
8072 8158 1
7763 8073 1
5218 6040 3
7556 7690 2
2479 7967 2
904 3702 1
6816 6923 1
887 1737 1
2110 2652 2
3810 5339 2
5514 6206 1
2036 4635 2
5849 6859 2
6757 6933 3
2633 6469 1
4490 4716 2
4693 5384 2
4909 5659 3
3275 5783 3
1146 4121 1
3966 5542 2
5038 5581 2
456 7654 1
3090 5583 1
1044 5856 1
276 2122 1
382 1390 1
3068 5370 1
746 2815 2
3042 7574 3
6096 6738 3
1561 7210 3
6932 7891 1
6522 6908 1
7180 7667 1
3823 6513 2
6079 6257 1
4123 7984 3
6161 8066 2
5909 6210 1
3557 6116 1
612 3590 1
1632 4986 1
3412 3516 3
71 1085 3
3712 4148 3
5578 8161 2
2182 6489 1
1938 2646 1
5930 6837 2
2873 5214 1
5329 5950 1
357 3556 1
128 5286 1
2427 7560 3
5178 5837 2
1708 3717 3
4687 5549 1
2544 7441 3
712 5311 1
2434 7827 3
3042 3616 2
5822 7483 3
3882 4865 2
5748 7343 3
5394 6169 1
2195 5386 2
1029 4991 1
7488 7958 1
1347 6625 3
2620 7572 1
929 4690 1
2718 7121 2
6078 6828 2
1650 4525 2
2737 4918 1
490 3985 3
1354 6237 3
4566 6747 1
4980 6508 1
5887 6921 3
3149 4211 3
4205 7073 2
4717 5197 1
7341 7343 3
2384 2413 1
6498 7135 1
369 2028 3
440 6793 2
5456 7601 1
6430 7953 3
4662 5261 1
3340 7038 2
4483 5793 2
6518 6570 2
701 7747 3
3496 5214 2
2568 7533 1
4213 4844 2
2864 5381 3
705 6088 1
1547 7845 3
7054 7680 1
464 851 2
7211 7721 2
5246 7653 2
2207 3705 1
3555 6759 3
7075 7542 2
5246 5248 1
1129 6409 3
450 2929 2
4184 6642 1
1513 1871 1
4810 6092 2
5731 8208 3
5322 7679 1
6375 6414 3
1032 4126 1
6501 7477 2
3053 5987 2
7477 7881 3
6052 6649 2
7309 7416 3
1103 2906 1
2550 3254 2
4740 4797 3
3225 5955 1
7032 7365 1
993 2053 2
3091 5970 1
8241 8252 1
1134 2008 2
4433 7726 1
7519 7914 1
1590 2229 1
2173 4430 2
3179 4250 3
3862 6490 1
2985 8139 2
4300 7995 1
574 978 2
3873 4385 3
6832 8164 2
3385 7184 3
4903 7743 2
7472 7624 2
6798 7804 3
1510 3072 1
7787 7857 3
1620 3855 1
4022 5553 1
4505 6042 2
4432 7491 2
6671 7825 1
5222 6248 2
3186 5173 2
3627 5597 1
3646 6462 2
8144 8157 3
4584 6888 3
2681 3479 3
699 1668 1
7923 7985 3
366 674 2
5373 7244 1
3705 7669 3
1626 1954 1
4628 7790 1
5955 6319 2
3389 8186 1
7874 8205 2
7249 7797 1
5593 6362 3
2108 6268 2
4875 6885 3
193 5205 3
1988 4574 2
4443 5783 3
7291 8236 2
2131 6489 1
7926 7963 1
4257 6804 3
5670 7982 1
7088 7625 3
7606 7829 1
5151 7668 2
3798 5888 1
5175 7846 3
3833 4044 3
8168 8251 1
3645 4996 1
6458 7791 2
4136 7736 3
713 5534 1
3173 7774 3
1145 3096 3
4705 7466 1
2460 6526 1
3009 7007 1
5949 7377 3
5740 7729 1
962 4459 2
786 5845 3
2288 6985 3
2354 6683 3
5652 7347 2
1406 4570 2
3436 6791 2
1644 6032 2
1816 1986 3
7807 7952 3
7511 8113 2
7649 7830 3
6274 7620 2
1950 8107 2
5963 8180 2
6204 7935 3
3397 7705 3
107 558 1
8187 8208 3
8109 8210 2
7150 7388 2
8175 8235 1
7596 7626 3
25 6545 1
1662 6340 1
5221 7438 3
1411 8201 2
2110 4904 1
480 6827 2
4670 6475 2
2600 4960 3
7177 8240 2
3266 3801 1
5998 6290 2
4738 6118 1
7426 8119 1
494 5509 2
3245 3691 1
6725 8214 3
6130 6794 2
5184 7731 1
5032 5843 2
497 3245 1
8260 8264 1
1273 4951 3
1503 2262 2
4198 5627 3
2528 3246 3
6476 7403 3
5826 6111 2
6385 6573 1
6090 7071 1
696 4331 1
3018 7924 2
1782 7600 2
857 1328 3
7288 7847 1
5359 6422 3
3263 5131 2
5611 7409 3
5328 7449 3
4646 5923 2
3205 4783 1
7178 7235 3
2608 6272 2
7099 7892 3
5699 7821 3
7444 7865 2
2768 5499 2
6907 7569 1
3170 3789 1
4505 7213 3
3687 7971 3
7735 8137 3
4380 6593 1
1099 1907 2
1074 5839 3
8248 8260 2
6662 7660 1
7445 8002 1
2246 3411 1
1765 2808 1
1120 4394 2
3309 5119 3
403 3713 1
7644 7703 2
2229 2619 2
726 6563 1
574 5058 1
3338 7493 1
5653 7261 1
5316 5357 2
5487 6321 2
4876 6641 2
6451 7276 3
7644 7942 2
2961 7896 3
1228 1519 3
5792 6211 3
5669 6816 2
7627 8088 3
1688 7566 1
8033 8153 2
166 7373 2
8185 8201 3
904 2294 3
849 6862 2
2642 6906 3
7173 7357 1
1101 7958 2
8184 8209 1
1264 2086 1
3301 8141 2
4403 5454 2
3316 5351 2
1873 3472 2
2406 7844 2
2333 3941 3
1785 6578 3
5324 7116 3
766 4054 2
2457 3354 1
7801 8174 1
5082 5662 2
3329 5896 2
6682 8264 3
1891 7863 1
464 4880 1
4535 4766 1
4701 7853 2
5754 6259 3
2521 4793 1
7536 7961 3
2213 3407 3
2823 6455 2
4695 5845 3
4331 7516 1
8236 8263 1
2894 7461 1
4094 6089 1
361 4713 2
1438 4503 2
478 6143 2
2416 4502 1
5288 8184 3
4332 4923 3
3522 4012 2
7243 7391 3
1255 5375 1
4212 7505 2
8079 8264 2
3623 3629 2
6964 7445 2
4532 5517 3
7213 7582 2
4954 5553 1
7669 7787 1
3257 6078 3
7171 7823 2
5937 7613 1
4584 7540 2
4555 7933 1
7990 8133 3
1135 1883 3
6260 7270 1
4849 7023 2
3136 3182 2
7038 7718 1
3838 4517 1
5159 8105 1
6078 6204 2
5638 6707 1
5947 7662 1
8253 8265 3
4683 5315 1
3998 5996 1
7282 8138 3
6710 7537 1
7720 8061 2
2535 6508 1
2206 7166 3
6465 8195 3
3145 3435 1
1795 4728 2
6959 8250 3
2592 5503 2
6372 6962 1
5952 5965 1
350 4585 3
6386 6699 1
3881 6937 3
5921 7441 2
2619 6225 2
1064 7233 3
4741 5084 1
6706 7864 1
7963 8002 1
1995 5816 1
4668 5093 1
6872 6982 3
5559 7205 3
3298 7829 1
1331 5715 3
106 3603 3
2575 4395 1
1089 2288 1
3623 4682 1
1831 2274 3
8074 8233 2
378 6595 3
1766 5277 3
7156 7299 2
3687 4735 3
6863 8142 1
4322 4863 1
1139 5462 2
5382 6887 2
8126 8133 1
6696 6815 2
5200 6365 2
4943 5676 3
2367 2384 1
643 3060 2
7834 8008 1
38 4012 1
364 3436 1
587 2232 1
2749 6647 3
2547 4501 2
3085 7556 2
2648 3463 3
97 4284 3
6082 7740 2
2407 5057 3
4482 8058 1
565 6943 1
3863 6633 3
7645 8227 1
3759 3856 1
5208 7400 3
481 1504 3
943 6762 3
1189 5447 2
1131 5141 1
7779 7929 3
8206 8245 1
3913 5230 3
6928 6949 1
4152 6536 1
7083 7183 2
3507 4584 3
3807 5404 3
8157 8192 2
7325 7973 3
5241 7945 2
322 2010 1
2005 8017 3
6246 8137 3
5301 8146 2
3548 6211 1
5708 6194 1
5043 6398 3
8109 8248 1
4771 7100 1
2665 5408 3
5873 6819 2
5154 6312 1
7243 7950 1
5669 6088 3
5552 5773 1
7855 8238 1
7747 7801 2
4423 7589 1
6760 7319 3
4571 4714 2
1939 3795 3
7205 7451 1
6918 7014 2
2755 4542 3
2336 7809 2
3967 8156 1
6956 8051 1
663 4457 3
7117 7807 3
829 3539 1
172 5308 2
6850 6942 3
7132 7277 1
480 3192 3
158 6834 3
6120 6925 1
6930 7750 1
3326 6679 2
4774 8004 2
1597 2165 3
6627 6897 2
657 7314 2
153 8021 2
445 4813 3
4822 7323 3
4058 7009 3
2386 6381 2
665 5986 3
5186 7202 2
5050 6304 1
5644 8211 2
3361 4783 1
3880 6391 1
7493 7682 3
6728 7370 1
5904 6519 3
2115 4215 1
6967 8070 1
551 7962 1
4110 6273 1
6488 7913 1
6226 6728 3
2144 2957 3
8058 8185 3
1651 5870 3
3987 4120 1
4503 6147 3
7677 7897 2
5666 5805 1
3230 3339 1
2959 6273 2
2007 7062 3
6035 6696 1
4584 7979 3
4762 7784 3
8190 8217 2
4516 6227 3
6232 8189 2
836 1416 1
1703 1896 2
7735 8201 3
715 6249 2
1956 7744 2
159 3516 2
2452 4971 1
3677 4634 2
3020 8154 2
787 5054 3
6932 7634 3
3716 6971 2
2282 3270 1
5227 6761 2
3711 4951 2
3056 3865 1
192 7860 1
5125 6631 2
1009 6714 3
6867 8221 3
852 8108 2
3219 4003 1
457 3207 3
2995 5441 2
7083 7951 2
3653 7927 2
6181 7085 2
4856 7700 3
5784 6862 1
7431 7872 3
2821 6674 3
4798 7104 3
2541 7441 2
5034 7118 1
280 7768 1
6595 7120 1
3489 3585 2
4169 4244 2
7885 8214 2
102 2515 1
5243 7393 3
3594 4736 2
7113 7790 2
3738 5065 2
3952 4624 1
7072 7242 1
6783 7310 3
7022 7839 1
291 2881 2
3340 3662 2
5323 5439 2
4460 4568 3
2014 6887 3
7086 7385 1
7386 7623 1
2223 4193 1
7426 7571 1
7759 8098 2
3889 5529 3
497 5224 1
1047 1060 2
3354 7790 3
6323 7909 1
8209 8262 3
8258 8260 1
3164 7898 2
2869 5617 3
7776 7979 1
7381 7934 1
6546 7814 1
2995 5490 2
4159 4927 2
6949 7215 3
8046 8105 3
44 4804 1
5003 7265 1
1039 7243 1
6044 8178 2
6985 7491 1
2410 5182 3
901 5148 1
946 8025 3
6826 7240 2
6198 7442 2
3816 5400 1
5045 5318 1
794 5707 3
4311 6001 2
4142 6351 2
5976 6630 1
1804 3181 2
6359 6718 1
7430 7992 3
3373 5307 3
212 7354 2
1642 2762 1
2198 2810 3
4512 8087 3
4256 6165 2
4174 5239 1
2584 6396 2
751 5460 3
648 798 1
910 916 3
1530 2224 3
2074 7623 2
3084 4613 2
1989 5924 2
2370 4579 3
1263 4263 3
1776 3107 3
1740 4454 2
4756 5997 2
177 1884 2
314 5533 3
3927 7562 2
6744 7472 1
258 7576 1
7215 7800 3
6153 6696 2
5378 5378 2
2241 4428 2
1109 6374 2
4897 5204 3
2877 5224 2
2504 3973 3
3172 7528 2
6780 8134 1
3207 8056 2
4643 6138 3
5265 7360 3
6010 7099 3
2530 2685 3
8209 8209 3
2386 7159 2
51 1694 3
6149 8121 2
8060 8229 3
3386 4370 2
2721 3977 2
2585 6516 2
3383 6242 3
3005 3440 1
34 1081 3
3237 4402 2
5813 6615 1
2829 7176 1
6099 6662 3
2497 3995 2
5735 5935 2
2116 6114 2
494 505 2
3610 3712 3
7601 7833 2
1016 4055 2
229 3588 2
2837 7474 1
6422 7283 1
1065 1501 1
2860 6507 3
4542 5449 2
7135 7977 3
6916 8224 2
3588 6707 1
7279 7646 1
419 1296 3
7836 8011 2
4969 5406 2
100 5797 3
7019 7415 3
6823 7262 1
3507 4346 1
1638 3949 3
3294 6422 2
4110 8227 3
3338 5697 1
2178 6236 3
762 3425 3
1754 6133 2
3353 4305 2
7376 7425 1
1277 3214 1
3881 6692 3
4978 5519 3
2114 5071 1
3694 6969 2
7660 8261 3
5157 6350 2
4995 5630 1
3514 6311 3
4388 5021 1
3500 5506 2
4870 7623 3
730 6949 3
3022 4374 2
6133 7101 3
8096 8204 3
3775 4831 2
3218 4175 3
4051 6130 3
2758 6614 3
3594 5639 2
6475 6800 3
1236 8159 2
3999 7140 3
748 6063 2
8197 8221 1
2272 6299 1
5245 7320 1
1978 8065 1
7888 7894 3
3012 5040 2
7177 7608 2
8193 8227 1
6370 8184 3
1556 7653 3
1266 6309 2
6553 7576 3
1456 2587 2
145 480 3
3101 6561 2
7328 7369 2
4838 6804 1
1615 7402 3
2728 4472 1
8117 8241 1
6507 7498 3
4819 5463 1
7173 8092 2
1253 4006 1
3316 5322 3
1136 2858 2
2960 3935 2
466 5952 3
1519 6625 1
4242 5491 1
5098 7581 3
1365 3254 3
435 3340 2
5912 8123 1
5481 7065 1
3347 7576 1
8177 8179 1
3023 4259 3
2716 2952 3
2146 7798 3
1063 3402 3
622 2881 1
7703 7894 2
5698 5974 1
1212 2317 3
5150 5857 1
1179 7092 3
8250 8252 3
7455 7854 1
4139 7262 3
893 7687 2
3970 7753 1
406 1014 3
1507 5880 1
5851 8144 1
4875 7883 1
1025 1850 1
3613 6552 2
747 1497 1
2911 2975 3
1075 1537 2
1392 3623 3
1657 3262 2
396 6955 2
1318 6964 1
4321 6614 3
7300 8069 3
2767 6183 3
5995 6112 1
4138 6056 1
8014 8185 1
4913 5274 2
3536 7615 3
5162 7467 1
2798 5710 2
7000 7740 2
3956 8181 3
6348 6545 2
4154 6040 3
5830 6723 3
1661 8210 3
3997 4601 1
6593 6893 3
6429 7387 2
4674 7439 3
3465 5323 1
5635 7007 2
2985 7750 1
2184 4262 3
726 3044 1
4035 4776 3
2778 3748 1
7285 7996 3
7205 7779 1
171 7882 3
7769 8094 1
1030 4133 3
6171 6851 3
1566 7757 3
2068 7004 3
6033 7480 3
4794 6356 2
7510 7667 1
6101 7313 1
8015 8254 3
7238 7527 1
2169 4646 1
6810 7422 1
2109 2356 3
4297 4569 3
774 7515 3
1969 7752 1
2327 4944 1
4371 5357 3
2507 2528 1
3743 6383 2
1099 7469 1
3962 4245 2
7813 8008 3
1229 7027 3
961 3500 1
557 2311 2
590 4949 3
3303 5226 3
2989 5651 3
3157 6665 3
1636 5337 2
5427 6596 3
4196 5732 2
7729 7763 1
5351 7225 3
5531 7025 1
1422 2257 3
2595 6274 1
3444 4544 1
6179 7933 2
7986 8179 3
3757 4728 2
1020 1811 2
5490 5928 1
7555 8182 2
5800 5802 1
2431 4818 3
6078 6078 2
703 1393 1
4526 6164 2
3655 7955 2
3133 3794 1
1006 1354 3
4587 7085 1
3545 6688 2
2904 6299 3
5606 7734 3
3776 6275 2
299 1880 1
7207 8231 2
4882 6597 2
4925 6440 1
4618 6981 2
475 4562 2
2802 7856 1
6299 6470 1
